DriverId	ADDRESS	CITY	STATE	ZIP	LOCATION
104086	8517 S COTTAGE GROVE AVE	CHICAGO	IL	60619-6115	"8517 S COTTAGE GROVE AVE
CHICAGO, IL 60619-6115
(41.73992418700004, -87.60488252299996)"
104085	3170 N SHERIDAN RD	CHICAGO	IL	60657-0918	"3170 N SHERIDAN RD
CHICAGO, IL 60657-0918
(41.939677904000064, -87.63951763299997)"
104084	1426 N ASHLAND AVE	CHICAGO	IL	60622-2223	"1426 N ASHLAND AVE
CHICAGO, IL 60622-2223
(41.90784957600005, -87.66765750699994)"
104083	1322 E 47TH ST	CHICAGO	IL	60653-4508	"1322 E 47TH ST
CHICAGO, IL 60653-4508
(41.80969695700003, -87.59410598599999)"
104082	3555 W ADDISON ST	CHICAGO	IL	60618-4202	"3555 W ADDISON ST
CHICAGO, IL 60618-4202
(41.946497032000025, -87.71681046799995)"
104081	1227 N 8000W RD	BONFIELD	IL	60913-7398	"1227 N 8000W RD
BONFIELD, IL 60913-7398
(41.13424098200005, -88.02979433199994)"
104080	1306 W 95TH ST	CHICAGO	IL	60643-1410	"1306 W 95TH ST
CHICAGO, IL 60643-1410
(41.72138747900004, -87.65573076799996)"
104079	4359 S ARCHER AVE	CHICAGO	IL	60632-2826	"4359 S ARCHER AVE
CHICAGO, IL 60632-2826
(41.81430268100007, -87.70380790799999)"
104078	3626 S CANAL ST	CHICAGO	IL	60609-2759	"3626 S CANAL ST
CHICAGO, IL 60609-2759
(41.828169288000026, -87.63781686499999)"
104077	400 E RANDOLPH ST APT 1325	CHICAGO	IL	60601-5066	"400 E RANDOLPH ST APT 1325
CHICAGO, IL 60601-5066
(41.88456772200004, -87.61727052799995)"
104076	1818 W PETERSON AVE	CHICAGO	IL	60660-3288	"1818 W PETERSON AVE
CHICAGO, IL 60660-3288
(41.990779762000045, -87.67604198899994)"
104075	3249 N BROADWAY ST	CHICAGO	IL	60657-3554	"3249 N BROADWAY ST
CHICAGO, IL 60657-3554
(41.941445722000026, -87.64439440099994)"
104072	11455 S CENTRAL PARK AVE	CHICAGO	IL	60655-3417	"11455 S CENTRAL PARK AVE
CHICAGO, IL 60655-3417
(41.68463036500003, -87.71027321999998)"
104071	3206 W 55TH ST	CHICAGO	IL	60632-2614	"3206 W 55TH ST
CHICAGO, IL 60632-2614
(41.79355477000007, -87.70377223999998)"
104069	8809 S UNION AVE	CHICAGO	IL	60620-2139	"8809 S UNION AVE
CHICAGO, IL 60620-2139
(41.733961032000025, -87.64107436599994)"
104068	730 N FRANKLIN ST	CHICAGO	IL	60654-7228	"730 N FRANKLIN ST
CHICAGO, IL 60654-7228
(41.89571538400003, -87.63569469699996)"
104067	3518 W 63RD ST	CHICAGO	IL	60629-3712	"3518 W 63RD ST
CHICAGO, IL 60629-3712
(41.778867759000036, -87.71159055599998)"
104066	39 N PINE AVE	CHICAGO	IL	60644-3230	"39 N PINE AVE
CHICAGO, IL 60644-3230
(41.88153145900003, -87.76319319299995)"
104065	352 E 87TH ST	CHICAGO	IL	60619-6054	"352 E 87TH ST
CHICAGO, IL 60619-6054
(41.736547905000066, -87.61494176699995)"
104064	1248 ADLER LN	CAROL STREAM	IL	60188-1392	"1248 ADLER LN
CAROL STREAM, IL 60188-1392
(41.937642975000074, -88.12777976799998)"
104063	609 N CICERO AVE	CHICAGO	IL	60644-1707	"609 N CICERO AVE
CHICAGO, IL 60644-1707
(41.89171186900006, -87.74565431099995)"
104062	2548 W CORTLAND ST	CHICAGO	IL	60647-4308	"2548 W CORTLAND ST
CHICAGO, IL 60647-4308
(41.915740294000045, -87.69099872899994)"
104061	3939 W DIVISION ST	CHICAGO	IL	60651-2020	"3939 W DIVISION ST
CHICAGO, IL 60651-2020
(41.90264448100004, -87.72528782599994)"
104059	4030 N NASHVILLE AVE	CHICAGO	IL	60634-1427	"4030 N NASHVILLE AVE
CHICAGO, IL 60634-1427
(41.95334894200005, -87.79194614699998)"
104058	5044 N. WOLCOTT 3A	CHICAGO	IL	60640	"5044 N. WOLCOTT 3A
CHICAGO, IL 60640
(41.97373935500008, -87.67634801699995)"
104057	4346 N WESTERN AVE	CHICAGO	IL	60618-1647	"4346 N WESTERN AVE
CHICAGO, IL 60618-1647
(41.96099066600004, -87.68868377799998)"
104056	7641 W BRYN MAWR AVE	CHICAGO	IL	60631-3302	"7641 W BRYN MAWR AVE
CHICAGO, IL 60631-3302
(41.981473470000026, -87.81847967399995)"
104055	305 E 115TH ST	CHICAGO	IL	60628-5016	"305 E 115TH ST
CHICAGO, IL 60628-5016
(41.68538313500005, -87.61558013099994)"
104054	6309 EXCELSIOR BLVD	SAINT LOUIS PARK	MN	55416-2737	"6309 EXCELSIOR BLVD
SAINT LOUIS PARK, MN 55416-2737
(44.927142504000074, -93.35979370399997)"
104053	313 W SUPERIOR ST	CHICAGO	IL	60610-3515	"313 W SUPERIOR ST
CHICAGO, IL 60610-3515
(41.89553958600004, -87.63621797499997)"
104052	4532 W MADISON ST	CHICAGO	IL	60624-2229	"4532 W MADISON ST
CHICAGO, IL 60624-2229
(41.88060761500003, -87.73866199699995)"
104050	4875 N MAGNOLIA AVE	CHICAGO	IL	60640-4756	"4875 N MAGNOLIA AVE
CHICAGO, IL 60640-4756
(41.971231989000046, -87.66103419099994)"
104049	312 INVERRARY LN	DEERFIELD	IL	60015-3603	"312 INVERRARY LN
DEERFIELD, IL 60015-3603
(42.160702565000065, -87.92322329899997)"
104048	3742 W MONTROSE AVE	CHICAGO	IL	60618-0000	"3742 W MONTROSE AVE
CHICAGO, IL 60618-0000
(41.96105849300005, -87.72224109699994)"
104047	3207 N ELSTON AVE	CHICAGO	IL	60618-5827	"3207 N ELSTON AVE
CHICAGO, IL 60618-5827
(41.93953502100004, -87.69846376199996)"
104046	1880 W FULLERTON AVE	CHICAGO	IL	60614-2098	"1880 W FULLERTON AVE
CHICAGO, IL 60614-2098
(41.92507849400005, -87.67526026299998)"
104045	PO BOX 1932	DAYTON	OH	45401-1932	"PO BOX 1932
DAYTON, OH 45401-1932
(39.75783027400007, -84.17782111299994)"
104044	8718 S WINCHESTER AVE	CHICAGO	IL	60620-5450	"8718 S WINCHESTER AVE
CHICAGO, IL 60620-5450
(41.73509026800008, -87.67083550099994)"
104043	PO BOX 3773	OAK PARK	IL	60303-3773	"PO BOX 3773
OAK PARK, IL 60303-3773
(41.88865058700003, -87.79712016099995)"
104042	3351 W ADDISON ST	CHICAGO	IL	60618-4303	"3351 W ADDISON ST
CHICAGO, IL 60618-4303
(41.946556678000036, -87.71201479899997)"
104041	4100 S ASHLAND AVE	CHICAGO	IL	60609-2330	"4100 S ASHLAND AVE
CHICAGO, IL 60609-2330
(41.81960898700004, -87.66526767499994)"
104040	O'HARE AIRPORT DEPARTURES TERMINAL #5 DEPARTURES	CHICAGO	IL	60666-0000	"O'HARE AIRPORT DEPARTURES TERMINAL #5 DEPARTURES
CHICAGO, IL 60666-0000
(41.95287664800003, -87.90864781399995)"
104039	12250 S HARVARD AVE	CHICAGO	IL	60628-6512	"12250 S HARVARD AVE
CHICAGO, IL 60628-6512
(41.67092891200008, -87.63089741299996)"
104038	2400 W MADISON ST	CHICAGO	IL	60612-2181	"2400 W MADISON ST
CHICAGO, IL 60612-2181
(41.88117770900004, -87.68707115099994)"
104037	116 W HUBBARD ST	CHICAGO	IL	60654-8542	"116 W HUBBARD ST
CHICAGO, IL 60654-8542
(41.89003760400004, -87.63193100999996)"
104036	3740 N LAKE SHORE DR	CHICAGO	IL	60613-4237	"3740 N LAKE SHORE DR
CHICAGO, IL 60613-4237
(41.95124806800004, -87.64497035599999)"
104035	140 S DEARBORN ST	CHICAGO	IL	60603-5202	"140 S DEARBORN ST
CHICAGO, IL 60603-5202
(41.87996980500003, -87.62940547499994)"
104034	200 W JACKSON BLVD	CHICAGO	IL	60606-6941	"200 W JACKSON BLVD
CHICAGO, IL 60606-6941
(41.87814836000007, -87.63409038599997)"
104033	6706 W 63RD ST	CHICAGO	IL	60638-4004	"6706 W 63RD ST
CHICAGO, IL 60638-4004
(41.777597944000036, -87.78896051899994)"
104032	3900P W MADISON ST STE 2	CHICAGO	IL	60624-2336	"3900P W MADISON ST STE 2
CHICAGO, IL 60624-2336
(41.88079721400004, -87.72337239899997)"
104031	952 N WALLER AVE	CHICAGO	IL	60651-2649	"952 N WALLER AVE
CHICAGO, IL 60651-2649
(41.89818999800008, -87.76793713699999)"
104030	5350 N DAMEN AVE APT B	CHICAGO	IL	60625-1185	"5350 N DAMEN AVE APT B
CHICAGO, IL 60625-1185
(41.97912191700004, -87.67953285599998)"
104029	6155 S OAK PARK AVE	CHICAGO	IL	60638-4013	"6155 S OAK PARK AVE
CHICAGO, IL 60638-4013
(41.779471554000054, -87.79101388499998)"
104027	5128 S PRAIRIE AVE	CHICAGO	IL	60615-3425	"5128 S PRAIRIE AVE
CHICAGO, IL 60615-3425
(41.80109988400005, -87.61941722899996)"
104026	425 S WELLS ST	CHICAGO	IL	60607-3913	"425 S WELLS ST
CHICAGO, IL 60607-3913
(41.875882974000035, -87.63360412299994)"
104025	380 E 71ST ST	CHICAGO	IL	60619-1156	"380 E 71ST ST
CHICAGO, IL 60619-1156
(41.765738861000045, -87.61556566099995)"
104023	2107 E 81ST ST	CHICAGO	IL	60617-1173	"2107 E 81ST ST
CHICAGO, IL 60617-1173
(41.747966673000064, -87.57311610299996)"
104022	1750 N CICERO AVE	CHICAGO	IL	60639-4554	"1750 N CICERO AVE
CHICAGO, IL 60639-4554
(41.91268660700007, -87.74599338499996)"
104020	2345 W TAYLOR ST	CHICAGO	IL	60612-4244	"2345 W TAYLOR ST
CHICAGO, IL 60612-4244
(41.86895315100003, -87.68543145399997)"
104019	1350 N WELLS ST APT F413	CHICAGO	IL	60610-8083	"1350 N WELLS ST APT F413
CHICAGO, IL 60610-8083
(41.90699433700007, -87.63460947599998)"
104018	4937 W WAVELAND AVE	CHICAGO	IL	60641-3519	"4937 W WAVELAND AVE
CHICAGO, IL 60641-3519
(41.94786256200007, -87.75117028399995)"
104017	1834 W FULLERTON AVE	CHICAGO	IL	60614-1924	"1834 W FULLERTON AVE
CHICAGO, IL 60614-1924
(41.92509257100005, -87.67396900299997)"
104016	6117 N LINCOLN AVE	CHICAGO	IL	60659-2313	"6117 N LINCOLN AVE
CHICAGO, IL 60659-2313
(41.993130036000025, -87.71179671699997)"
104015	2258 S CALIFORNIA AVE	CHICAGO	IL	60608-3530	"2258 S CALIFORNIA AVE
CHICAGO, IL 60608-3530
(41.850596533000044, -87.69545601399994)"
104014	5901 S KEDZIE AVE	CHICAGO	IL	60629-3214	"5901 S KEDZIE AVE
CHICAGO, IL 60629-3214
(41.78599116500004, -87.70329412699994)"
104013	4200 N BROADWAY ST	CHICAGO	IL	60613-1610	"4200 N BROADWAY ST
CHICAGO, IL 60613-1610
(41.958982082000034, -87.65339801999994)"
104012	4913 S KILDARE AVE	CHICAGO	IL	60632-4524	"4913 S KILDARE AVE
CHICAGO, IL 60632-4524
(41.80366140700005, -87.73076337299995)"
104011	2557 W POPE JOHN PAUL II DR	CHICAGO	IL	60632-1245	"2557 W POPE JOHN PAUL II DR
CHICAGO, IL 60632-1245
(41.81558291400006, -87.68935036499994)"
104010	2011 W 63RD ST	CHICAGO	IL	60636-2130	"2011 W 63RD ST
CHICAGO, IL 60636-2130
(41.77929294300003, -87.67433058999995)"
104009	2942 N LINCOLN AVE	CHICAGO	IL	60657-4109	"2942 N LINCOLN AVE
CHICAGO, IL 60657-4109
(41.935316518000036, -87.66261857899997)"
104008	21 W GOETHE ST	CHICAGO	IL	60610-2251	"21 W GOETHE ST
CHICAGO, IL 60610-2251
(41.905781009000066, -87.62961719399999)"
104007	10200 S WESTERN AVE	CHICAGO	IL	60643-1918	"10200 S WESTERN AVE
CHICAGO, IL 60643-1918
(41.70806925900007, -87.68172686799994)"
104006	14275 SUNSET HILLS PL	NEW LONDON	MO	63459-3426	"14275 SUNSET HILLS PL
NEW LONDON, MO 63459-3426
(39.62891110400005, -91.33631104899996)"
104005	7001 S WESTERN AVE	CHICAGO	IL	60636-3121	"7001 S WESTERN AVE
CHICAGO, IL 60636-3121
(41.76630212600003, -87.68325364199995)"
104004	4758 S WOOD ST	CHICAGO	IL	60609-4119	"4758 S WOOD ST
CHICAGO, IL 60609-4119
(41.807035546000066, -87.66982614399996)"
104003	6651 S STATE ST	CHICAGO	IL	60637-3036	"6651 S STATE ST
CHICAGO, IL 60637-3036
(41.77351566200008, -87.62508803599997)"
104002	2434 S WESTERN AVE	CHICAGO	IL	60608-4723	"2434 S WESTERN AVE
CHICAGO, IL 60608-4723
(41.847269512000025, -87.68554783499997)"
104001	3827 W OGDEN AVE	CHICAGO	IL	60623-2459	"3827 W OGDEN AVE
CHICAGO, IL 60623-2459
(41.85230797500003, -87.72076473299995)"
104000	1521 N WESTERN AVE	CHICAGO	IL	60622-1747	"1521 N WESTERN AVE
CHICAGO, IL 60622-1747
(41.909083646000056, -87.68711892699997)"
103998	2000 N CLYBOURN AVE	CHICAGO	IL	60614-4056	"2000 N CLYBOURN AVE
CHICAGO, IL 60614-4056
(41.91781681400005, -87.65918823599998)"
103997	10845 S KEDZIE AVE	CHICAGO	IL	60655-2107	"10845 S KEDZIE AVE
CHICAGO, IL 60655-2107
(41.69587875900004, -87.70093097799997)"
103996	200 E RANDOLPH ST	CHICAGO	IL	60601-6528	"200 E RANDOLPH ST
CHICAGO, IL 60601-6528
(41.884537763000026, -87.62214122299997)"
103995	2200 S PULASKI RD	CHICAGO	IL	60623-3049	"2200 S PULASKI RD
CHICAGO, IL 60623-3049
(41.85125064600004, -87.72478763999999)"
103993	1201 W LAKE ST	CHICAGO	IL	60607-1601	"1201 W LAKE ST
CHICAGO, IL 60607-1601
(41.88547366700004, -87.65693605599995)"
103991	170 W WASHINGTON ST	CHICAGO	IL	60602-2312	"170 W WASHINGTON ST
CHICAGO, IL 60602-2312
(41.883278319000055, -87.63319967199999)"
103990	9331 S EWING AVE	CHICAGO	IL	60617-4641	"9331 S EWING AVE
CHICAGO, IL 60617-4641
(41.72635342500007, -87.53934033999997)"
103988	3460 GRANT AVE	LEBANON	OH	45036-6432	"3460 GRANT AVE
LEBANON, OH 45036-6432
(39.38467619200003, -84.25221585199995)"
103987	1012 N ASHLAND AVE	CHICAGO	IL	60622-3928	"1012 N ASHLAND AVE
CHICAGO, IL 60622-3928
(41.900128136000035, -87.66746738099994)"
103986	111 E CHESTNUT ST # 18DE	CHICAGO	IL	60611-2051	"111 E CHESTNUT ST # 18DE
CHICAGO, IL 60611-2051
(41.89832052300005, -87.62577870299998)"
103985	2404 S WOLCOTT AVE	CHICAGO	IL	60608-5343	"2404 S WOLCOTT AVE
CHICAGO, IL 60608-5343
(41.84427934100006, -87.67213757899998)"
103984	5952 W ROOSEVELT RD	CHICAGO	IL	60644-1471	"5952 W ROOSEVELT RD
CHICAGO, IL 60644-1471
(41.86549086900004, -87.77381446899994)"
103982	2809 S TRIPP AVE	CHICAGO	IL	60623-4337	"2809 S TRIPP AVE
CHICAGO, IL 60623-4337
(41.84015186700003, -87.73046377999998)"
103981	5719 W DIVERSEY AVE	CHICAGO	IL	60639-1202	"5719 W DIVERSEY AVE
CHICAGO, IL 60639-1202
(41.93121324200007, -87.76925073799998)"
103979	2114 N WESTERN AVE	CHICAGO	IL	60647-4106	"2114 N WESTERN AVE
CHICAGO, IL 60647-4106
(41.92031355200004, -87.68751932199996)"
103978	2938 W ARMITAGE AVE	CHICAGO	IL	60647-6393	"2938 W ARMITAGE AVE
CHICAGO, IL 60647-6393
(41.917478043000074, -87.70090083799994)"
103977	THE BRICKYARD	CHICAGO	IL	60707	"THE BRICKYARD
CHICAGO, IL 60707
(41.922496369000044, -87.80733966599996)"
103976	3547 S WOOD ST	CHICAGO	IL	60609-1216	"3547 S WOOD ST
CHICAGO, IL 60609-1216
(41.829071525000074, -87.67031351699995)"
103975	4525 S TRIPP AVE	CHICAGO	IL	60632-4416	"4525 S TRIPP AVE
CHICAGO, IL 60632-4416
(41.81095806900004, -87.72985294799997)"
103974	2012 W ERIE ST	CHICAGO	IL	60612-1318	"2012 W ERIE ST
CHICAGO, IL 60612-1318
(41.89319831300003, -87.67745074999993)"
103973	6150 N CICERO AVE	CHICAGO	IL	60646-4304	"6150 N CICERO AVE
CHICAGO, IL 60646-4304
(41.99275085200003, -87.74836793499998)"
103972	130 E RANDOLPH ST	CHICAGO	IL	60601-6207	"130 E RANDOLPH ST
CHICAGO, IL 60601-6207
(41.88451817400005, -87.62314025199998)"
103971	1658 N MILWAUKEE AVE	CHICAGO	IL	60647-6905	"1658 N MILWAUKEE AVE
CHICAGO, IL 60647-6905
(41.91154609600005, -87.67933703599994)"
103970	120 N GREEN ST	CHICAGO	IL	60607-2318	"120 N GREEN ST
CHICAGO, IL 60607-2318
(41.883710250000036, -87.64858881299995)"
103969	325 E DEWEY PL	SAN ANTONIO	TX	78212-4022	"325 E DEWEY PL
SAN ANTONIO, TX 78212-4022
(29.447068267000077, -98.49083087999998)"
103967	3936 N PULASKI RD	CHICAGO	IL	60641-3198	"3936 N PULASKI RD
CHICAGO, IL 60641-3198
(41.95285990900004, -87.72763252499999)"
103966	7119 S STATE ST	CHICAGO	IL	60619-1017	"7119 S STATE ST
CHICAGO, IL 60619-1017
(41.76485113700005, -87.62486375599997)"
103965	9551 S DAMEN AVE	CHICAGO	IL	60643-1107	"9551 S DAMEN AVE
CHICAGO, IL 60643-1107
(41.71947224000007, -87.67225395899999)"
103964	825 LACAS ST	DEKALB	IL	60115-4401	"825 LACAS ST
DEKALB, IL 60115-4401
(41.92049126000006, -88.75467753699996)"
103963	5527 S HARLEM AVE	CHICAGO	IL	60638-2206	"5527 S HARLEM AVE
CHICAGO, IL 60638-2206
(41.79097458100006, -87.80146515499996)"
103961	2142 N CLYBOURN AVE	CHICAGO	IL	60614-4020	"2142 N CLYBOURN AVE
CHICAGO, IL 60614-4020
(41.920206646000054, -87.66248837099994)"
103959	2211 W FOSTER AVE FRONT	CHICAGO	IL	60625	"2211 W FOSTER AVE FRONT
CHICAGO, IL 60625
(41.97592961700008, -87.68474626499994)"
103958	6525 N CLARK ST	CHICAGO	IL	60626-4001	"6525 N CLARK ST
CHICAGO, IL 60626-4001
(42.00045866500005, -87.67136322899995)"
103957	2545 W DIVERSEY AVE	CHICAGO	IL	60647-7172	"2545 W DIVERSEY AVE
CHICAGO, IL 60647-7172
(41.932123545000024, -87.69217115099997)"
103956	3950 N HARLEM AVE	CHICAGO	IL	60634-2219	"3950 N HARLEM AVE
CHICAGO, IL 60634-2219
(41.952219340000056, -87.80727718999998)"
103955	233 S WACKER DR	CHICAGO	IL	60606-6338	"233 S WACKER DR
CHICAGO, IL 60606-6338
(41.87870030300007, -87.63661388299994)"
103954	130 E RANDOLPH ST FL 2500	CHICAGO	IL	60601-6323	"130 E RANDOLPH ST FL 2500
CHICAGO, IL 60601-6323
(41.88451817400005, -87.62314025199998)"
103953	2740 N CLARK ST	CHICAGO	IL	60614-1503	"2740 N CLARK ST
CHICAGO, IL 60614-1503
(41.93249870600005, -87.64487898299996)"
103952	1024 W ARGYLE ST	CHICAGO	IL	60640-3715	"1024 W ARGYLE ST
CHICAGO, IL 60640-3715
(41.973312200000066, -87.65584473299998)"
103951	1813 S ASHLAND AVE	CHICAGO	IL	60608-2805	"1813 S ASHLAND AVE
CHICAGO, IL 60608-2805
(41.85733238900008, -87.66611344999995)"
103950	1657 W ADAMS ST	CHICAGO	IL	60612-3201	"1657 W ADAMS ST
CHICAGO, IL 60612-3201
(41.87883281500007, -87.66892962599997)"
103949	501 W 31ST ST	CHICAGO	IL	60616-3105	"501 W 31ST ST
CHICAGO, IL 60616-3105
(41.83812269900005, -87.63914083699996)"
103948	6603 W DIVERSEY AVE	CHICAGO	IL	60707-2218	"6603 W DIVERSEY AVE
CHICAGO, IL 60707-2218
(41.93091364900005, -87.79097009799995)"
103947	70 W HURON ST	CHICAGO	IL	60654-5341	"70 W HURON ST
CHICAGO, IL 60654-5341
(41.89487208200006, -87.63068296699998)"
103946	520 N MICHIGAN AVE	CHICAGO	IL	60611-6982	"520 N MICHIGAN AVE
CHICAGO, IL 60611-6982
(41.89154054000005, -87.62417930699996)"
103945	3708 W IRVING PARK RD	CHICAGO	IL	60618-3105	"3708 W IRVING PARK RD
CHICAGO, IL 60618-3105
(41.95377008000003, -87.72066483599997)"
103944	2121 S RACINE AVE	CHICAGO	IL	60608-3222	"2121 S RACINE AVE
CHICAGO, IL 60608-3222
(41.853352907000044, -87.65626927699998)"
103943	1000 S LENOLA RD	MAPLE SHADE	NJ	08052-1631	"1000 S LENOLA RD
MAPLE SHADE, NJ 08052-1631
(39.94929014000007, -74.97187390899995)"
103942	2029 W WILSON AVE	CHICAGO	IL	60625-1507	"2029 W WILSON AVE
CHICAGO, IL 60625-1507
(41.96505345400004, -87.68024964299997)"
103941	5 S WABASH AVE STE 312	CHICAGO	IL	60603-3515	"5 S WABASH AVE STE 312
CHICAGO, IL 60603-3515
(41.88184948900005, -87.62612350899997)"
103940	2510 N ASHLAND AVE	CHICAGO	IL	60614-2004	"2510 N ASHLAND AVE
CHICAGO, IL 60614-2004
(41.92720987700005, -87.66825216699993)"
103939	1225 W MORSE AVE	CHICAGO	IL	60626-5698	"1225 W MORSE AVE
CHICAGO, IL 60626-5698
(42.00792172200005, -87.66223730699994)"
103938	2740 W 51ST ST	CHICAGO	IL	60632-2137	"2740 W 51ST ST
CHICAGO, IL 60632-2137
(41.80103485600006, -87.69304431499995)"
103937	3443 N MILWAUKEE AVE	CHICAGO	IL	60641-3940	"3443 N MILWAUKEE AVE
CHICAGO, IL 60641-3940
(41.943845708000026, -87.73156536099998)"
103936	1633 W 95TH ST	CHICAGO	IL	60643-1331	"1633 W 95TH ST
CHICAGO, IL 60643-1331
(41.72112361200004, -87.66333046499994)"
103935	3356 S HOYNE AVE	CHICAGO	IL	60608-6123	"3356 S HOYNE AVE
CHICAGO, IL 60608-6123
(41.83234976700004, -87.67780680599998)"
103934	2428 N ROCKWELL ST	CHICAGO	IL	60647-1917	"2428 N ROCKWELL ST
CHICAGO, IL 60647-1917
(41.92578945200006, -87.69259749499997)"
103933	27 N 3RD ST	PHILADELPHIA	PA	19106-4507	"27 N 3RD ST
PHILADELPHIA, PA 19106-4507
(39.95108262300005, -75.14544574999996)"
103932	800 S WELLS ST	CHICAGO	IL	60607-4529	"800 S WELLS ST
CHICAGO, IL 60607-4529
(41.870989233000046, -87.63355687899997)"
103931	57 AUGUSTA DR	DEERFIELD	IL	60015-5068	"57 AUGUSTA DR
DEERFIELD, IL 60015-5068
(42.15737159400004, -87.82960034599995)"
103930	10645 S SPRINGFIELD AVE	CHICAGO	IL	60655-3830	"10645 S SPRINGFIELD AVE
CHICAGO, IL 60655-3830
(41.69910220200006, -87.71812399399994)"
103929	440 WEST COLFAX STREET	PALATINE	IL	60067	"440 WEST COLFAX STREET
PALATINE, IL 60067
(42.11618947800008, -88.05417708899995)"
103928	1246 N WELLS ST	CHICAGO	IL	60610-1916	"1246 N WELLS ST
CHICAGO, IL 60610-1916
(41.90525924600007, -87.63455705999996)"
103927	1001 AIRBRAKE AVE	WILMERDING	PA	15148-1036	"1001 AIRBRAKE AVE
WILMERDING, PA 15148-1036
(40.40057732100007, -79.81696079599999)"
103926	921 S WESTERN AVE	CHICAGO	IL	60612-4135	"921 S WESTERN AVE
CHICAGO, IL 60612-4135
(41.86947389300008, -87.68601479199998)"
103925	2800 W LAWRENCE AVE	CHICAGO	IL	60625-3620	"2800 W LAWRENCE AVE
CHICAGO, IL 60625-3620
(41.96855754300003, -87.69906179599997)"
103924	1750 E 79TH ST	CHICAGO	IL	60649-4913	"1750 E 79TH ST
CHICAGO, IL 60649-4913
(41.75156574600004, -87.58145046399994)"
103923	1001 W 19TH ST	CHICAGO	IL	60608-3328	"1001 W 19TH ST
CHICAGO, IL 60608-3328
(41.85663295400008, -87.65166959699997)"
103922	490 MUIRFIELD LN	RIVERWOODS	IL	60015-3880	"490 MUIRFIELD LN
RIVERWOODS, IL 60015-3880
(42.16223191900008, -87.88618199199999)"
103921	4545 W DIVISION ST	CHICAGO	IL	60651-1634	"4545 W DIVISION ST
CHICAGO, IL 60651-1634
(41.90244307000006, -87.74051052499999)"
103920	10841 S PRAIRIE AVE	CHICAGO	IL	60628-3620	"10841 S PRAIRIE AVE
CHICAGO, IL 60628-3620
(41.69692093300006, -87.61709422899997)"
103919	7934 S WINCHESTER AVE	CHICAGO	IL	60620-5308	"7934 S WINCHESTER AVE
CHICAGO, IL 60620-5308
(41.74940810100003, -87.67191444099996)"
103918	1812 S STATE ST	CHICAGO	IL	60616-1698	"1812 S STATE ST
CHICAGO, IL 60616-1698
(41.85720909500003, -87.62728731399994)"
103917	1366 N DEARBORN ST	CHICAGO	IL	60610-2052	"1366 N DEARBORN ST
CHICAGO, IL 60610-2052
(41.907556139000064, -87.63012678699994)"
103916	4545 W DIVISION ST	CHICAGO	IL	60651-1634	"4545 W DIVISION ST
CHICAGO, IL 60651-1634
(41.90244307000006, -87.74051052499999)"
103915	2637 E 100TH ST	CHICAGO	IL	60617-5316	"2637 E 100TH ST
CHICAGO, IL 60617-5316
(41.71337718500007, -87.55959416399998)"
103914	8420 W BRYN MAWR AVE STE 400	CHICAGO	IL	60631-3489	"8420 W BRYN MAWR AVE STE 400
CHICAGO, IL 60631-3489
(41.98114043900006, -87.83764082899995)"
103913	169 MALLERY AVE	ELGIN	IL	60123-6150	"169 MALLERY AVE
ELGIN, IL 60123-6150
(42.03006173800003, -88.29910333299995)"
103912	161 W ILLINOIS ST	CHICAGO	IL	60610-4505	"161 W ILLINOIS ST
CHICAGO, IL 60610-4505
(41.89077354900007, -87.63335597099996)"
103911	6028 S HARLEM AVE	SUMMIT	IL	60501-1522	"6028 S HARLEM AVE
SUMMIT, IL 60501-1522
(41.78199873500006, -87.80113933899997)"
103909	4411 S ARCHER AVE	CHICAGO	IL	60632-2829	"4411 S ARCHER AVE
CHICAGO, IL 60632-2829
(41.81314949400007, -87.70568587899999)"
103908	2635 W PETERSON AVE	CHICAGO	IL	60659-4017	"2635 W PETERSON AVE
CHICAGO, IL 60659-4017
(41.99043361400004, -87.69595178699996)"
103907	8515 S CICERO AVE	CHICAGO	IL	60652-3504	"8515 S CICERO AVE
CHICAGO, IL 60652-3504
(41.73758150100008, -87.74091382399996)"
103906	3402 W 26TH ST	CHICAGO	IL	60623-4001	"3402 W 26TH ST
CHICAGO, IL 60623-4001
(41.84449710900003, -87.71011992399997)"
103905	1901 W 79TH ST	CHICAGO	IL	60620-5243	"1901 W 79TH ST
CHICAGO, IL 60620-5243
(41.75022318500004, -87.67087006899999)"
103904	1000 W WASHINGTON BLVD	CHICAGO	IL	60607-2154	"1000 W WASHINGTON BLVD
CHICAGO, IL 60607-2154
(41.883067451000045, -87.65268130099997)"
103903	4156 W CORNELIA AVE	CHICAGO	IL	60641-3921	"4156 W CORNELIA AVE
CHICAGO, IL 60641-3921
(41.94488852300003, -87.73133144799993)"
103902	4631 N CENTRAL PARK AVE	CHICAGO	IL	60625-5809	"4631 N CENTRAL PARK AVE
CHICAGO, IL 60625-5809
(41.96565148900004, -87.71811362299997)"
103901	2828 N CLARK ST	CHICAGO	IL	60657-5775	"2828 N CLARK ST
CHICAGO, IL 60657-5775
(41.93354525900003, -87.64553926899998)"
103900	1340 W 43RD ST	CHICAGO	IL	60609-3308	"1340 W 43RD ST
CHICAGO, IL 60609-3308
(41.815942335000045, -87.65955654199996)"
103899	1 E OAK ST STE 2W	CHICAGO	IL	60611-4552	"1 E OAK ST STE 2W
CHICAGO, IL 60611-4552
(41.90069275400003, -87.62805012499996)"
